,set_num,name,year,theme_id,num_parts
10688,5739,LEGO® Education WeDo Resource Set,2009,521,326
10689,13553,NRG Zane,2012,435,24
10690,14229,Weapon Pack,2012,435,73
10691,2109,Green City,2011,518,1356
10692,12940,Power Pack,1978,4,22
10693,3956,LEGO TECHNIC and Pneumatic elements,1992,1,128
10694,15582,4.5V Technic Resource Set,1990,532,1534
10695,1374,Technology Activity Set,1994,529,318
10696,7445,Teacher's Guide for Technology Group Activity Set,1994,529,16
10697,11647,Technology Resource Set,1995,1,1730
10698,894,Gear Set,1993,1,76
10699,5341,Expert Builder/Gear Parts,1978,4,78
10700,11704,Lever Set,1993,1,63
10701,280,Pulley Set,1995,1,77
10702,1433,Motor Add-On for Simple Mechanisms,1997,1,3
10703,1952,Wheels and Axles Mini Set,1995,529,82
10704,3494,Pneumatics I: Introduction to Air Power Set,1997,1,97
10705,12382,Structures Set,1997,529,439
10706,14373,Mechanisms Power Add-On Set,2008,532,3
10707,12692,Simple Mechanisms Set,1997,1,218
10708,12078,Simple and Motorized Machines Activity Pack,1997,529,24
10709,5677,Science & Technology Base Set,2006,529,341
10710,3183,Advanced Air Power Set,1999,1,217
10711,11093,Solar Add-on,2000,1,3
10712,14358,Speed Computer Add-on,2000,1,2
10713,8617,Gears Classroom Pack,1994,529,0
10714,6563,"10 building plates 2 x 8, 4 x 8, 6 x 8",1969,371,10
10715,11392,Mechanisms Pneumatics Add-On Set,2008,528,31
10716,9991,Levers Classroom Pack,1994,529,0
10717,7278,Pulley Classroom Pack,1994,529,0
10718,10267,Motorized Simple Machines Set,1997,529,2
10719,8334,Wheel and Axle Classroom Pack,1994,529,0
10720,1275,Education Resource Set [NXT Supplemental Set],2006,1,674
10721,3905,Technology Resource Set,2003,1,1154
10722,10344,Scenery Resource Set,2002,518,717
10723,11725,Early Simple Machines Set,2008,504,99
10724,1165,FIRST LEGO League Challenge 2012 - Senior Solutions,2012,398,1612
10725,11075,Motorized Mechanisms Set,2008,529,2
10726,6213,FIRST LEGO League Challenge 2013 - Nature's Fury,2013,398,1995
10727,11656,Mechanical Engineering Set,2001,1,315
10728,5753,Solar Panel,2010,532,1
10729,14694,Energy Display,2010,532,1
10730,2729,Electric Battery Box 9V 150 mAh (Rechargeable),2010,532,1
10731,8227,E-Motor with Gear Reduction Ratio 9.5 : 1,2010,532,1
10732,9072,Naboo Starfighter & Naboo,2012,166,56
10733,2855,Sebulba's Podracer & Tatooine,2012,166,80
10734,13604,TIE Interceptor & Death Star,2012,169,65
10735,477,X-wing Starfighter & Yavin 4,2012,177,77
10736,599,Twin-pod Cloud Car & Bespin,2012,177,78
10737,13453,AT-ST & Endor,2012,177,65
10738,2959,eLAB Renewable Energy Set,1999,531,713
10739,8298,Renewable Energy Set II,2003,1,732
10740,15506,Green Car Set,2003,1,47
10741,13175,Simple and Motorized Mechanisms Base Set,2009,507,389
10742,9053,Renewable Energy Add-On Set,2010,532,12
10743,16153,Simple Machines Set,2009,521,194
10744,12605,"Rechargeable Battery for Lego Mindstorms NXT, DC plug",2010,259,1
10745,7007,NXT Color Sensor,2010,259,1
10746,6160,Mindstorms Education Resource Set,2010,259,816
10747,11655,FIRST LEGO League Challenge 2010 - Body Forward v46,2010,398,1515
10748,9350,FIRST LEGO League Challenge 2011 - Food Factor,2011,398,2115
10749,11177,FIRST LEGO League Challenge 2009 - Smart Move,2009,398,1310
10750,820,FIRST LEGO League Challenge 2008 - Climate Connections,2008,398,834
10751,3500,Yellow Band (Pack of 25),2002,524,25
10752,8506,9-Volt 1 x 2 Lamp Brick (Pack of 2),2002,524,2
10753,15025,1 x 2 Red Bricks (Pack of 50),2002,524,50
10754,4861,1 x 2 Blue Plates (Pack of 100),2002,524,100
10755,3579,Technic Control Center,1987,529,472
10756,13505,Hubs Gray (Pack of 50),2002,525,50
10757,7157,14-Tooth Beveled Gears (Pack of 100),2002,525,100
10758,2710,Gray Pulley Wheel (Pack of 50),2008,525,50
10759,8736,Red Rover Tires and Hubs (4 tires 4 hubs),2002,524,8
10760,9145,Shock Absorber (Pack of 10),2002,525,10
10761,12538,Lift Arm (Pack of 50),2002,525,50
10762,12332,2 x 2 Angle Plate (Pack of 25),2002,524,25
10763,14817,Lever Arm (Pack of 50),2002,525,50
10764,16178,Caterpillar Hub and Tread (Set of 2 treads 4 Hubs),2002,524,6
10765,6675,128 MM Connecting Leads (Pack of 3),2002,525,3
10766,15468,Piston Rod (Pack of 75),2002,525,75
10767,10740,Small Half Beam (Pack of 100),2002,525,100
10768,3491,Large Tire and Hub (2 tires 2 hubs),2002,524,4
10769,16171,Special Elements for Control Lab Set,2001,1,125
10770,2502,Lighting Bricks,1978,473,17
10771,2791,Control Lab Building Set,1995,1,565
10772,15696,Pneumatic T-Pieces (Pack of 25),2002,525,25
10773,12634,Large Lawn Tire & Hub (4 tires 4 hubs),2002,524,8
10774,8073,Small Lawn Tire & Hub (4 tires 4 hubs),2002,524,8
10775,5478,Tire Pack (Set of 8),2002,524,8
10776,1953,1280 mm Connecting Leads (Pack of 3),2002,525,3
10777,16090,12 Tooth Double Bevel Gears (Pack of 25),2002,525,25
10778,2809,Pneumatic Hand Pump (Pack of 2),2002,525,2
10779,6583,Pneumatic Cylinder (Set of 2 small),2002,525,2
10780,6134,Pneumatic Tubing Service Pack,2002,525,2
10781,5778,Black Bands (Pack of 50),2002,524,25
10782,10723,Red Bands (Pack of 25),2002,524,25
10783,8671,Small White Bands (Pack of 24),2002,524,24
10784,9978,47 1/3 elements (plates),1969,371,141
10785,7756,Control System Building Set,1993,1,222
10786,209,1 x 2 Plate with Slides (Pack of 100),2002,524,100
10787,11238,Small Pulleys (Pack of 100),2002,525,100
10788,8137,Bushings (Pack of 100),2002,525,100
10789,13131,Connector Pegs (Pack of 100),2002,525,100
10790,9606,Friction Connector Pegs (Pack of 100),2002,525,100
10791,12282,Long Black Connector Pegs (Pack of 100),2002,525,100
10792,13635,Connector Pegs with Axles (Pack of 100),2002,525,100
10793,12511,Connector Pegs with Knobs (Pack of 100),2002,525,100
10794,9496,Connector Pegs (Pack of 100),2002,525,100
10795,8428,2-Stud Axles with Grooves (Pack of 100),2002,525,100
10796,1267,3-Stud Axles (Pack of 100),2002,525,100
10797,12062,Cross Axles with Knobs (Pack of 100),2002,525,100
10798,2699,4-Stud Axles (Pack of 50),2002,525,50
10799,7159,5-Stud Axles (Pack of 50),2002,525,50
10800,11001,6-Stud Axles (Pack of 50),2002,525,50
10801,12446,8-Stud Axles (Pack of 50),2002,525,50
10802,3563,10-Stud Axles (Pack of 50),2002,525,50
10803,361,12-Stud Axles (Pack of 50),2002,525,50
10804,4212,Axle Extenders (Pack of 50)  {Axle Joiners},2002,525,50
10805,11981,Catches {Technic Pole Reverser Handles},2002,525,50
10806,2874,8 Tooth Gears (Pack of 100) 'Spur' Gears,2002,525,100
10807,4693,12 Tooth Bevel Gears (Pack of 50),2002,525,50
10808,7558,16 Tooth Gears (Pack of 50),2002,525,50
10809,6227,20 Tooth Double Bevel Gears (Pack of 25),2002,525,25
10810,16085,24-Tooth Crown Gears,2003,525,50
10811,16237,24 Tooth Gears (Pack of 50),2002,525,50
10812,11540,Technic Clutches,2003,525,10
10813,2553,40 Tooth Gears (Pack of 25),2002,525,25
10814,10883,Cross Blocks (Pack of 50),2002,525,50
10815,11980,Catches with Cross Holes (Pack of 50),2002,525,50
10816,356,Pulleys (For micromotor pack of 10),2002,525,10
10817,6747,Bricks with Cross (axle) Holes (Pack of 50),2002,525,50
10818,16332,1 x 2 Beams,2002,525,50
10819,13510,1 x 4 Beams,2002,525,30
10820,3853,1 x 6 Beams,2002,525,30
10821,11453,1 x 8 Beams,2002,525,20
10822,8777,1 x 10 Beams,2002,525,20
10823,1797,1 x 12 Beams,2002,525,10
10824,1177,1 x 16 Beams,2002,525,10
10825,1854,2 x 2 Skid Plates (Pack of 50),2002,524,50
10826,6907,Tacho Wheels (Pack of 20),2002,525,20
10827,15184,Gear Casings (Pack of 10 contained 20 prior to 2005 Dacta catalog),2002,525,10
10828,6763,Bobbins {Technic Reels},2002,525,25
10829,3142,Chain Links,2003,525,100
10830,13035,Gear Blocks (Pack of 5),2002,525,5
10831,15296,Pole Reversing Switch,2003,524,1
10832,126,9-Volt Connecting Leads (One each of 128mm 256 mm 1280 mm),2002,525,3
10833,16093,Air Storage Tanks,2002,525,2
10834,11675,Pneumatic Parts,2002,525,5
10835,13137,O-Ring and Pulley Wheels,2002,525,50
10836,13372,Skeleton and Ghost for Amusement Park Set,2002,524,70
10837,5115,Steering Wheels (Pack of 25),2002,525,25
10838,405,Pneumatic Switch (Pack of 5),2002,525,5
10839,8371,Universal Joints (Pack of 10),2002,525,10
10840,6262,Special Elements for Simple Machines Set,2002,524,49
10841,891,Special Elements for Team Challenge Set,2002,524,292
10842,11007,Special Elements for Cities and Transportation Set,2002,524,119
10843,2727,Special Elements for Amusement Park Set,2002,524,78
10844,9007,Special Elements for ROBO Technology Set,2002,524,71
10845,1022,Car Project Set,2002,524,79
10846,15081,House Project Set,2002,524,80
10847,12818,Bug Project Set,2002,524,83
10848,6449,Gadget Project Set,2002,524,48
10849,13873,Special Elements for eLAB Renewable Energy Set,2002,524,315
10850,3311,Special Elements For Mechanical Engineering Set,2004,524,130
10851,12666,Special Elements for Early Simple Machines Set,2002,524,19
10852,12884,Black Plates - Large Package,2002,524,165
10853,1835,Wheels (Tires hubs axle plates and bricks),2002,524,184
10854,16075,Roof Tiles,2002,524,180
10855,15235,Team Challenge Upgrade Kit,2002,524,95
10856,7879,Intelligent House Building Set,1996,1,164
10857,8932,RCX Programmable Brick,1998,1,1
10858,2978,52 flat tile bricks,1969,371,156
10859,6920,Infrared Transmission Tower,1998,520,2
10860,14444,"Robotics Invention System, Version 1.0",1998,260,736
10861,8281,Cities and Transportation,2000,1,394
10862,14186,ROBOLAB Amusement Park Set,1999,520,248
10863,12300,RoboSports,1998,260,91
10864,539,Vision Command [RCX Digital Colour Camera],2000,260,139
10865,13615,Extreme Creatures,1998,260,148
10866,7598,Robotics Discovery Set,1999,260,390
10867,14824,Exploration Mars,1999,260,158
10868,15308,Remote Control,1998,260,1
10869,7409,Photosynthesis Student Set,2008,517,74
10870,7292,Chromosomes - Student Set,2003,517,136
10871,13170,"Robotics Invention System, Version 1.5",1999,260,729
10872,1447,Droid Developer Kit,1999,261,658
10873,187,NXT Temperature Sensor,2009,259,1
10874,2254,LEGO Interface,1986,532,4
10875,8706,Control Lab Serial Interface & Adapter,1995,530,2
10876,9018,Technic Control Center II,1996,532,14
10877,7773,TECHNIC Control Center [Dacta Kit],1993,1,14
10878,12196,Dark Side Developers Kit,2000,261,578
10879,6752,Temperature Sensor,1999,260,1
10880,6523,Rotation Sensor,1999,260,1
10881,12226,Touch Sensor with Cable,1999,260,2
10882,4102,Light Sensor 9V,1999,260,1
10883,1538,FIRST LEGO League Challenge 2004 - No Limits,2004,398,1437
10884,14060,FIRST LEGO League Challenge 2005 - Ocean Odyssey,2005,398,1471
10885,13901,FIRST LEGO League Challenge 2006 - Nano Quest,2006,398,1505
10886,6985,FIRST LEGO League Challenge 2007 - Power Puzzle,2007,398,1575
10887,8753,Interface Card/Cable for Apple IIe and IIGS,1989,529,1
10888,12706,Interface Card and Cable for TC Logo - IBM compatible,1989,532,3
10889,13536,Pneumatic Circuit,1999,1,4
10890,10940,ROBOLAB Starter Building Set,1998,520,1712
10891,7004,Klutz: LEGO Chain Reactions,2015,497,39
10892,5647,LEGO Legends of Chima: Character Encyclopedia,2014,497,0
10893,7307,Infrared Transmitter with USB Cable,2001,520,2
10894,11369,FIRST LEGO League Challenge 2001 - Arctic Impact,2001,398,1388
10895,10459,Robo Technology Set [Serial Cable],2003,1,221
10896,5807,Robo Technology Set [USB Cable],2003,1,221
10897,14353,FIRST LEGO League Challenge 2002 - City Sights,2002,398,1017
10898,2460,ROBOLAB Team Challenge Set (Serial),1999,520,727
10899,7065,ROBOLAB Team Challenge Set Version 2.5 [Serial Transmitter],2002,520,833
10900,1083,ROBOLAB Team Challenge Set Version 2.5 [USB],2003,1,832
10901,14950,ROBOLAB Intelligent House Building Set,2001,520,164
10902,12648,LEGO MINDSTORMS Education NXT Base Set,2006,519,434
10903,6404,Mars Exploration,2003,518,810
10904,2237,NXT Rechargeable Battery,2006,259,1
10905,3906,Sensor Adaptor for Mindstorms NXT to Vernier,2008,259,0
10906,1750,"23 sloping bricks, including roof peak bricks, Red",1969,371,23
10907,5694,"23 sloping bricks, including roof peak bricks, Blue",1969,371,23
10908,2102,"34 sloping profile bricks, including profile peak bricks, Red",1969,371,39
10909,2280,"34 sloping profile bricks, including profile peak bricks, Blue",1969,371,39
10910,13766,Geared Turntable,1989,1,64
10911,2210,Beams (Red),1994,1,68
10912,6633,Beams (Blue),1994,1,68
10913,4527,Beams (Yellow),1994,1,68
10914,384,Pneumatic Elements,1994,1,3
10915,608,Pneumatic Tubing,1994,1,1
10916,504,Battery Box with Switch - 9v,1995,1,1
10917,14558,AC Adapter 230V - 10V Transformer,1996,259,1
10918,12365,"AC Adapter, 120V - 10V Transformer",1996,259,1
10919,4618,AC Adapter 230V - 10V Transformer Type G Plug (British),2006,259,1
10920,5686,X-Large Blue Storage Bin (16.5in x 12in x 10in),2006,528,2
10921,13988,NXT Intelligent Brick,2006,259,1
10922,5532,NXT Servo Motor,2006,259,1
10923,10485,NXT Touch Sensor,2006,259,1
10924,11283,NXT Light Sensor,2006,259,1
10925,5702,NXT Sound Sensor,2006,259,1
10926,11835,NXT Ultrasonic Sensor,2006,259,1
10927,12470,Activity Cards for Non-Motorized Simple Machines (979630),1997,532,19
10928,7483,NXT Bluetooth Dongle,2006,259,0
10929,11228,Lamps and Fittings,1997,1,9
10930,7991,9V Micromotor,1995,525,4
10931,12448,Lighting Device Parts Pack,1969,371,4
10932,8719,Assortment of Connectors,1992,1,453
10933,4700,Chain Link Pack,1992,1,229
10934,380,Assortment of Gears,1992,1,122
10935,7948,Worm Gear Pack,1992,1,22
10936,3039,Assortment of Tires/Wheels,1992,1,56
10937,10941,Assortment of Cross Axles,1992,1,124
10938,407,Assortment of Plate Pieces,1992,1,166
10939,1045,Assortment of Beams,1992,1,126
10940,10350,TECHNIC Motor 4.5 Volt,1992,1,1
10941,15536,Battery Box (4.5 Volt),1992,1,1
10942,3843,One Light Bulb,1969,371,1
10943,11409,Connecting Leads,1992,1,8
10944,10961,Random Special Pieces,1992,1,96
10945,9064,Weighted Brick Pack,1992,1,4
10946,7122,Green Building Plates,1992,1,3
10947,11743,Optosensor,1992,1,2
10948,14870,Light and Transparent Bricks,1992,1,12
10949,7118,Touch Sensor,1992,1,1
10950,667,Plugholders and Leads,1992,1,42
10951,8355,Building Plates (24 x 24),1992,524,3
10952,7070,Pneumatic Rubber Bands and Pneumatic Tubing,1992,1,144
10953,4488,Number Bricks,1969,371,52
10954,197,Yellow Beams,1992,1,76
10955,11370,"Pneumatic Pump, Cylinder, Valves, Tubing",1992,1,10
10956,15108,Building Cards - 1090,1992,532,5
10957,12583,Building Cards - 1092,1992,532,4
10958,8489,Large Turntables,1992,1,2
10959,4306,Alphabet Bricks,1969,371,45
10960,658,Motor - 9v,1995,1,1
10961,16152,Sound element - 9v,1995,1,1
10962,6139,Touch Sensor,2002,1,1
10963,7715,Temperature Sensor,1995,1,1
10964,14058,Light Sensor,1995,1,1
10965,5287,10 Traffic Signs,1969,371,10
10966,14550,Angle Sensor,1995,1,1
10967,2395,Brick Separators,1995,1,2
10968,8818,Motor,1977,4,40
10969,9841,9-Volt Connecting Leads,1998,1,3
10970,2454,9-Volt Long Connecting Leads,1996,1,2
10971,13920,Hubs and Tires,1999,1,20
10972,14371,Small Gear Wheels,1999,1,21
10973,11379,Trees and Signs (1971 version with granulated trees and 4 bricks),1971,473,12
10974,12537,Trees and Signs (1969 version with old style trees and 3 bricks),1969,473,11
10975,8319,9-Volt Touch Sensor and Leads,2004,260,3
10976,6584,3M Connecting Lead (Set of 2),2002,524,2
10977,14113,LEGO Solar Cell,1999,1,1
10978,16190,Special Elements Pack,2009,528,674
10979,12023,Medium Gray Storage Bin,2008,528,1
10980,12233,12-Tooth Black Double Conical Wheels (Pack of 25),2007,525,25
10981,4145,36-Tooth Double Conical Wheels (Pack of 25),2007,525,25
10982,2035,7-Stud Axles (Pack of 50),2007,525,50
10983,11606,New Turntables (Pack of 2),2007,525,2
10984,4636,Small Wide Tire & Hub (Pack of 8 each),2007,524,16
10985,13263,Technic Triangle (Pack of 25),2007,525,25
10986,829,Cam Wheel (Pack of 25),2007,525,25
10987,13990,Swivel Magnet Pack (Pack of 10 each),2007,524,20
10988,6739,2-Stud Axles with Grooves (Pack of 100),2007,525,100
10989,10964,Connector Peg with Axle (Pack of 100),2007,525,100
10990,1708,Tracks and Sprockets Pack,2008,525,110
10991,14680,Studless Technic Beams,2008,525,35
10992,14664,Technic Angle Beams,2008,525,30
10993,4564,Technic Beams with Snaps,2008,525,30
10994,9005,Technic Crossblocks,2008,525,30
10995,8500,Black Plates - Large Package,2009,525,165
10996,111,Tracks,2009,525,120
10997,4189,Sprockets,2009,525,22
10998,1359,LEGO Smart Kit,2009,507,20
10999,13523,LEGO Electrical Capacitor,1999,1,1
11000,8134,MINDSTORMS Energy Parts Pack,2012,525,46
11001,2423,Gear Block Yellow,1999,525,1
11002,13601,Beams (red),1999,1,44
11003,12606,Beams (blue),1999,1,44
11004,7028,Plates Red,1998,524,72
11005,4767,Plates Blue,1998,524,72
11006,1709,Plates Yellow,1998,524,72
11007,14540,Plates Black,1998,524,72
11008,3055,Basic Bricks (red),1999,524,62
11009,3793,Basic Bricks (yellow),1999,524,62
11010,10151,Basic Bricks (black),1999,524,62
11011,16268,Weight Elements,1998,524,2
11012,3461,Small Chain Links,1998,1,108
11013,5401,Conveyor Belt Links,1999,1,36
11014,5918,Assorted Pulleys,1999,1,14
11015,725,Rubber Bands and String,1999,1,36
11016,5927,LEGO fences with garden gates,1969,371,19
11017,9382,Cams & Linkages,1998,1,18
11018,7227,Connectors & Bushings,1998,1,160
11019,8395,Axles and Extenders,1998,1,54
11020,3241,Differentials,1998,525,14
11021,10231,Lighting Bricks with Color Filters,1969,371,23
11022,13294,Special Elements for Mini Sets,2001,524,56
11023,10372,Special Elements for Intelligent House Building Set,2001,524,41
11024,4634,"Crane Hook, Cam, Propellor",1994,1,13
11025,5588,White Belts,1994,1,16
11026,1743,Flat Tiles,1994,524,12
11027,846,Axle Extenders and Bushings,1995,1,88
11028,1483,Connector Pegs,1994,1,64
11029,2530,Gears 8- and 10-Tooth,1994,1,18
11030,8213,Large Gear Wheels,1999,1,16
11031,14097,Differential and Bevel Gears,1994,1,18
11032,10392,Pulley Wheels,1994,1,22
11033,14592,Tires and Spoked Hubs,1994,1,24
11034,12157,Axles - Short,1994,1,36
11035,2444,Axles - Long,1994,1,24
11036,5788,Plates (Red),1994,1,88
11037,5174,Plates (Blue),1994,1,88
11038,2789,Plates (Yellow),1994,1,88
11039,7101,Simple Machines,1987,529,122
11040,6538,Upgrade Kit for 9654,2008,507,7
11041,11479,"LEGO Store Grand Opening Exclusive Set, North Point Mall, Alpharetta, GA",2012,408,15
11042,10063,American Flag with Sticker For Stars (Legoland California),2002,427,62
11043,6541,"LEGO Store Grand Opening Exclusive Set, Westfield Annapolis, Annapolis, MD",2009,408,45
11044,9965,Audi TT Roadster (Legoland Deutschland),2002,425,57
11045,203,"LEGO Store Grand Opening Exclusive Set, Barton Creek Square, Austin, TX",2010,408,82
11046,4087,"1 x 4 x 5 Black Window Frames, Transparent Blue Panes",2001,254,20
11047,533,1 x 4 x 3 Train Window Clear,2000,254,25
11048,607,"Red Frame, Black Door, Green Pane",2003,254,10
11049,14811,2 x 4 Ridge Roof Tile Low Sloped Black,2003,254,25
11050,16256,2 x 4 Ridge Roof Tile Low Sloped Red,2003,254,25
11051,7402,Crazy Action Contraptions (Klutz),1998,529,64
11052,4400,Crazy Action Contraptions (Klutz) Vol. 2,2008,529,112
11053,2298,Lego Mursten - System i Leg Byggebog,1955,497,0
11054,6637,Lego Bausteine - System im Spiel,1956,497,0
11055,6626,LEGO Hobby und Modellbau,1963,497,0
11056,16057,LEGO Motor Eisenbahn,1966,499,0
11057,2253,Gray Brick Separator with Black Frame Pieces,2006,254,56
11058,1346,Battery Pack,2004,119,6
11059,2705,BAU MIT!,2009,301,1
11060,4411,"LEGO Store Grand Opening Exclusive Set, Beachwood Place, Beachwood, OH",2011,408,3
11061,2336,"LEGO Store Grand Opening Exclusive Set, Berlin, Germany",2009,408,69
11062,4690,Special Masks! - 2 (Dark) Copper Color Kanohi (Legoland Billund),2001,426,2
11063,16465,Scorpion,2016,324,19
11064,16462,Ekimu Falcon,2016,324,29
11065,13779,"LEGO Store Grand Opening Exclusive Set, Riverchase Galleria, Birmingham, AL",2009,408,79
